geo_id,state_fips,county_fips,county,area_km2,northmost,southmost,eastmost,westmost,bbox_area_km2,occupied_raw,occupied
0500000US20065,20,065,Graham,2327.17198,39.567437,39.131926,-99.602255,-100.1642,2339.945987840055,0.9945408962828898,0.9945408962828898
0500000US20075,20,075,Hamilton,2580.95572,38.263207,37.736314,-101.527063,-102.04451,2656.387815201274,0.971603508053451,0.971603508053451
0500000US20085,20,085,Jackson,1699.6020299999998,39.653001,39.216081,-95.564126,-96.035952,1968.6498499979634,0.8633338376561774,0.8633338376561774
0500000US20095,20,095,Kingman,2236.11017,37.733855,37.384056,-97.807057,-98.464951,2255.632532951286,0.9913450605690002,0.9913450605690002
0500000US20105,20,105,Lincoln,1863.2356399999999,39.21978,38.870791,-97.92856,-98.490161,1882.0644409317554,0.9899956661832291,0.9899956661832291
0500000US20115,20,115,Marion,2445.7111,38.609362,38.085622,-96.819723,-97.371911,2804.359713341697,0.8721103389000234,0.8721103389000234
0500000US20127,20,127,Morris,1800.77261,38.870067,38.521657,-96.352613,-96.930286,1942.2380843582882,0.9271636801391276,0.9271636801391276
0500000US20135,20,135,Ness,2783.6025,38.698165,38.262179,-99.584207,-100.2472,2797.7922367805854,0.9949282378462406,0.9949282378462406
0500000US20145,20,145,Pawnee,1953.54117,38.349386,38.000236,-98.912583,-99.584794,2281.2967407117108,0.8563292688484451,0.8563292688484451
0500000US20155,20,155,Reno,3251.3461399999997,38.173814,37.732675,-97.698692,-98.472794,3329.296818043171,0.9765864438338101,0.9765864438338101
0500000US20163,20,163,Rooks,2306.48047,39.568093,39.132357,-99.044398,-99.605187,2336.320621760195,0.9872277154589709,0.9872277154589709
0500000US20173,20,173,Sedgwick,2583.55608,37.912733,37.474184,-97.152476,-97.807823,2811.881662902706,0.9187997183825276,0.9187997183825276
0500000US20185,20,185,Stafford,2051.39914,38.261088,37.824497,-98.472257,-99.022627,2339.79687288091,0.8767424060509081,0.8767424060509081
0500000US20195,20,195,Trego,2303.7480199999995,39.132481,38.696514,-99.591776,-100.153823,2357.3439987350903,0.9772642521567283,0.9772642521567283
0500000US20203,20,203,Wichita,1861.0911199999998,38.700603,38.263122,-101.125438,-101.567482,1871.7527393001628,0.9943039381878243,0.9943039381878243
0500000US20205,20,205,Wilson,1477.3826199999999,37.734304,37.383979,-95.525499,-95.961605,1497.462539382266,0.9865907033704165,0.9865907033704165
0500000US21183,21,183,Ohio,1521.03966,37.737754,37.212313,-86.59281,-87.103111,2631.0663514780563,0.5781076783356391,0.5781076783356391
